date,product_key,location_key,closing_units,receipts,shipments,returns_in,write_offs,opening_units
2023-01-09,79,1,126.785714,0.0,0.0,0.0,0.0,126.785714
2023-01-09,80,1,22.714286,0.0,1.0,0.0,0.0,23.714286
2023-01-09,81,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-09,82,1,59.678571,0.0,0.0,0.0,0.0,59.678571
2023-01-09,83,1,124.571429,0.0,0.0,0.0,0.0,124.571429
2023-01-09,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-09,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-10,1,1,1160.160714,0.0,23.0,0.0,0.0,1183.160714
2023-01-10,2,1,767.5,0.0,28.0,1.0,0.0,794.5
2023-01-10,3,1,842.285714,0.0,21.0,0.0,0.0,863.285714
2023-01-10,4,1,919.571429,0.0,20.0,0.0,0.0,939.571429
2023-01-10,5,1,352.803571,0.0,8.0,0.0,0.0,360.803571
2023-01-10,6,1,736.982143,0.0,19.0,0.0,0.0,755.982143
2023-01-10,7,1,431.392857,0.0,11.0,0.0,0.0,442.392857
2023-01-10,8,1,382.339286,0.0,19.0,0.0,0.0,401.339286
2023-01-10,9,1,365.803571,0.0,15.0,0.0,0.0,380.803571
2023-01-10,10,1,371.892857,0.0,13.0,0.0,0.0,384.892857
2023-01-10,11,1,423.482143,0.0,5.0,0.0,0.0,428.482143
2023-01-10,12,1,384.285714,0.0,7.0,0.0,0.0,391.285714
2023-01-10,13,1,324.107143,0.0,9.0,0.0,0.0,333.107143
2023-01-10,14,1,246.464286,0.0,7.0,0.0,0.0,253.464286
2023-01-10,15,1,534.267857,0.0,10.0,0.0,0.0,544.267857
2023-01-10,16,1,165.571429,0.0,7.0,0.0,0.0,172.571429
2023-01-10,17,1,293.267857,0.0,1.0,0.0,0.0,294.267857
2023-01-10,18,1,323.982143,0.0,6.0,0.0,0.0,329.982143
2023-01-10,19,1,262.625,0.0,3.0,0.0,0.0,265.625
2023-01-10,20,1,146.267857,0.0,6.0,0.0,0.0,152.267857
2023-01-10,21,1,444.071429,0.0,16.0,0.0,0.0,460.071429
2023-01-10,22,1,193.464286,0.0,5.0,0.0,0.0,198.464286
2023-01-10,23,1,142.946429,0.0,1.0,0.0,0.0,143.946429
2023-01-10,24,1,352.982143,0.0,11.0,0.0,0.0,363.982143
2023-01-10,25,1,122.142857,0.0,4.0,0.0,0.0,126.142857
2023-01-10,26,1,158.767857,0.0,3.0,0.0,0.0,161.767857
2023-01-10,27,1,425.178571,0.0,9.0,0.0,0.0,434.178571
2023-01-10,28,1,71.589286,0.0,6.0,0.0,0.0,77.589286
2023-01-10,29,1,177.642857,0.0,2.0,0.0,0.0,179.642857
2023-01-10,30,1,282.767857,0.0,8.0,0.0,0.0,290.767857
2023-01-10,31,1,80.678571,0.0,2.0,0.0,0.0,82.678571
2023-01-10,32,1,159.160714,0.0,3.0,0.0,0.0,162.160714
2023-01-10,33,1,217.25,0.0,3.0,0.0,0.0,220.25
2023-01-10,34,1,112.482143,0.0,1.0,0.0,0.0,113.482143
2023-01-10,35,1,83.589286,0.0,2.0,0.0,0.0,85.589286
2023-01-10,36,1,734.678571,0.0,3.0,0.0,0.0,737.678571
2023-01-10,37,1,139.464286,0.0,1.0,0.0,0.0,140.464286
2023-01-10,38,1,207.392857,0.0,1.0,0.0,0.0,208.392857
2023-01-10,39,1,311.571429,0.0,2.0,0.0,0.0,313.571429
2023-01-10,40,1,110.928571,0.0,0.0,0.0,0.0,110.928571
2023-01-10,41,1,485.642857,0.0,2.0,0.0,0.0,487.642857
2023-01-10,42,1,460.107143,0.0,6.0,0.0,0.0,466.107143
2023-01-10,43,1,179.25,0.0,0.0,0.0,0.0,179.25
2023-01-10,44,1,78.0,0.0,1.0,0.0,0.0,79.0
2023-01-10,45,1,425.428571,0.0,3.0,0.0,0.0,428.428571
2023-01-10,46,1,124.178571,0.0,0.0,0.0,0.0,124.178571
2023-01-10,47,1,154.535714,0.0,0.0,0.0,0.0,154.535714
2023-01-10,48,1,125.214286,0.0,0.0,0.0,0.0,125.214286
2023-01-10,49,1,335.428571,0.0,5.0,0.0,0.0,340.428571
2023-01-10,50,1,100.678571,0.0,3.0,0.0,0.0,103.678571
2023-01-10,51,1,290.964286,0.0,2.0,0.0,0.0,292.964286
2023-01-10,52,1,149.5,0.0,0.0,0.0,0.0,149.5
2023-01-10,53,1,361.285714,0.0,2.0,0.0,0.0,363.285714
2023-01-10,54,1,225.25,0.0,3.0,0.0,0.0,228.25
2023-01-10,55,1,101.714286,0.0,3.0,0.0,0.0,104.714286
2023-01-10,56,1,58.107143,0.0,0.0,0.0,0.0,58.107143
2023-01-10,57,1,240.75,0.0,1.0,0.0,0.0,241.75
2023-01-10,58,1,47.428571,0.0,0.0,0.0,0.0,47.428571
2023-01-10,59,1,225.25,0.0,4.0,0.0,0.0,229.25
2023-01-10,60,1,34.178571,0.0,0.0,0.0,0.0,34.178571
2023-01-10,61,1,246.392857,0.0,1.0,0.0,0.0,247.392857
2023-01-10,62,1,73.75,0.0,1.0,0.0,0.0,74.75
2023-01-10,63,1,44.607143,0.0,0.0,0.0,0.0,44.607143
2023-01-10,64,1,90.428571,0.0,0.0,0.0,0.0,90.428571
2023-01-10,65,1,188.892857,0.0,2.0,0.0,0.0,190.892857
2023-01-10,66,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-10,67,1,77.964286,0.0,1.0,0.0,0.0,78.964286
2023-01-10,68,1,187.5,0.0,0.0,0.0,0.0,187.5
2023-01-10,69,1,85.0,0.0,0.0,0.0,0.0,85.0
2023-01-10,70,1,37.571429,0.0,1.0,0.0,0.0,38.571429
2023-01-10,71,1,83.214286,0.0,2.0,0.0,0.0,85.214286
2023-01-10,72,1,118.142857,0.0,0.0,0.0,0.0,118.142857
2023-01-10,73,1,66.321429,0.0,0.0,0.0,0.0,66.321429
2023-01-10,74,1,108.107143,0.0,3.0,0.0,0.0,111.107143
2023-01-10,75,1,43.214286,0.0,0.0,0.0,0.0,43.214286
2023-01-10,76,1,129.857143,0.0,0.0,0.0,0.0,129.857143
2023-01-10,77,1,142.0,0.0,0.0,0.0,0.0,142.0
2023-01-10,78,1,63.892857,0.0,0.0,0.0,0.0,63.892857
2023-01-10,79,1,125.785714,0.0,1.0,0.0,0.0,126.785714
2023-01-10,80,1,21.714286,0.0,1.0,0.0,0.0,22.714286
2023-01-10,81,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-10,82,1,59.678571,0.0,0.0,0.0,0.0,59.678571
2023-01-10,83,1,124.571429,0.0,0.0,0.0,0.0,124.571429
2023-01-10,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-10,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-11,1,1,1135.160714,0.0,25.0,0.0,0.0,1160.160714
2023-01-11,2,1,751.5,0.0,16.0,0.0,0.0,767.5
2023-01-11,3,1,823.285714,0.0,20.0,1.0,0.0,842.285714
2023-01-11,4,1,896.571429,0.0,23.0,0.0,0.0,919.571429
2023-01-11,5,1,333.803571,0.0,19.0,0.0,0.0,352.803571
2023-01-11,6,1,726.982143,0.0,10.0,0.0,0.0,736.982143
2023-01-11,7,1,425.392857,0.0,6.0,0.0,0.0,431.392857
2023-01-11,8,1,369.339286,0.0,13.0,0.0,0.0,382.339286
2023-01-11,9,1,353.803571,0.0,12.0,0.0,0.0,365.803571
2023-01-11,10,1,359.892857,0.0,12.0,0.0,0.0,371.892857
2023-01-11,11,1,412.482143,0.0,11.0,0.0,0.0,423.482143
2023-01-11,12,1,376.285714,0.0,8.0,0.0,0.0,384.285714
2023-01-11,13,1,324.107143,0.0,0.0,0.0,0.0,324.107143
2023-01-11,14,1,240.464286,0.0,6.0,0.0,0.0,246.464286
2023-01-11,15,1,521.267857,0.0,13.0,0.0,0.0,534.267857
2023-01-11,16,1,162.571429,0.0,3.0,0.0,0.0,165.571429
2023-01-11,17,1,292.267857,0.0,1.0,0.0,0.0,293.267857
2023-01-11,18,1,311.982143,0.0,12.0,0.0,0.0,323.982143
2023-01-11,19,1,259.625,0.0,3.0,0.0,0.0,262.625
2023-01-11,20,1,142.267857,0.0,4.0,0.0,0.0,146.267857
2023-01-11,21,1,433.071429,0.0,11.0,0.0,0.0,444.071429
2023-01-11,22,1,192.464286,0.0,1.0,0.0,0.0,193.464286
2023-01-11,23,1,139.946429,0.0,3.0,0.0,0.0,142.946429
2023-01-11,24,1,340.982143,0.0,12.0,0.0,0.0,352.982143
2023-01-11,25,1,118.142857,0.0,4.0,0.0,0.0,122.142857
2023-01-11,26,1,156.767857,0.0,2.0,0.0,0.0,158.767857
2023-01-11,27,1,417.178571,0.0,8.0,0.0,0.0,425.178571
2023-01-11,28,1,71.589286,0.0,0.0,0.0,0.0,71.589286
2023-01-11,29,1,177.642857,0.0,0.0,0.0,0.0,177.642857
2023-01-11,30,1,276.767857,0.0,6.0,0.0,0.0,282.767857
2023-01-11,31,1,78.678571,0.0,2.0,0.0,0.0,80.678571
2023-01-11,32,1,158.160714,0.0,1.0,0.0,0.0,159.160714
2023-01-11,33,1,213.25,0.0,4.0,0.0,0.0,217.25
2023-01-11,34,1,110.482143,0.0,2.0,0.0,0.0,112.482143
2023-01-11,35,1,80.589286,0.0,3.0,0.0,0.0,83.589286
2023-01-11,36,1,730.678571,0.0,4.0,0.0,0.0,734.678571
2023-01-11,37,1,138.464286,0.0,1.0,0.0,0.0,139.464286
2023-01-11,38,1,203.392857,0.0,4.0,0.0,0.0,207.392857
2023-01-11,39,1,306.571429,0.0,5.0,0.0,0.0,311.571429
2023-01-11,40,1,110.928571,0.0,0.0,0.0,0.0,110.928571
2023-01-11,41,1,482.642857,0.0,3.0,0.0,0.0,485.642857
2023-01-11,42,1,460.107143,0.0,0.0,0.0,0.0,460.107143
2023-01-11,43,1,179.25,0.0,0.0,0.0,0.0,179.25
2023-01-11,44,1,78.0,0.0,0.0,0.0,0.0,78.0
2023-01-11,45,1,420.428571,0.0,5.0,0.0,0.0,425.428571
2023-01-11,46,1,124.178571,0.0,0.0,0.0,0.0,124.178571
2023-01-11,47,1,154.535714,0.0,0.0,0.0,0.0,154.535714
2023-01-11,48,1,124.214286,0.0,1.0,0.0,0.0,125.214286
2023-01-11,49,1,327.428571,0.0,8.0,0.0,0.0,335.428571
2023-01-11,50,1,97.678571,0.0,3.0,0.0,0.0,100.678571
2023-01-11,51,1,288.964286,0.0,2.0,0.0,0.0,290.964286
2023-01-11,52,1,149.5,0.0,0.0,0.0,0.0,149.5
2023-01-11,53,1,358.285714,0.0,3.0,0.0,0.0,361.285714
2023-01-11,54,1,225.25,0.0,0.0,0.0,0.0,225.25
2023-01-11,55,1,100.714286,0.0,1.0,0.0,0.0,101.714286
2023-01-11,56,1,57.107143,0.0,1.0,0.0,0.0,58.107143
2023-01-11,57,1,239.75,0.0,1.0,0.0,0.0,240.75
2023-01-11,58,1,47.428571,0.0,0.0,0.0,0.0,47.428571
2023-01-11,59,1,224.25,0.0,1.0,0.0,0.0,225.25
2023-01-11,60,1,34.178571,0.0,0.0,0.0,0.0,34.178571
2023-01-11,61,1,243.392857,0.0,3.0,0.0,0.0,246.392857
2023-01-11,62,1,73.75,0.0,0.0,0.0,0.0,73.75
2023-01-11,63,1,41.607143,0.0,3.0,0.0,0.0,44.607143
2023-01-11,64,1,90.428571,0.0,0.0,0.0,0.0,90.428571
2023-01-11,65,1,188.892857,0.0,0.0,0.0,0.0,188.892857
2023-01-11,66,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-11,67,1,77.964286,0.0,0.0,0.0,0.0,77.964286
2023-01-11,68,1,187.5,0.0,0.0,0.0,0.0,187.5
2023-01-11,69,1,85.0,0.0,0.0,0.0,0.0,85.0
2023-01-11,70,1,36.571429,0.0,1.0,0.0,0.0,37.571429
2023-01-11,71,1,81.214286,0.0,2.0,0.0,0.0,83.214286
2023-01-11,72,1,116.142857,0.0,2.0,0.0,0.0,118.142857
2023-01-11,73,1,66.321429,0.0,0.0,0.0,0.0,66.321429
2023-01-11,74,1,108.107143,0.0,0.0,0.0,0.0,108.107143
2023-01-11,75,1,43.214286,0.0,0.0,0.0,0.0,43.214286
2023-01-11,76,1,128.857143,0.0,1.0,0.0,0.0,129.857143
2023-01-11,77,1,142.0,0.0,0.0,0.0,0.0,142.0
2023-01-11,78,1,62.892857,0.0,1.0,0.0,0.0,63.892857
2023-01-11,79,1,125.785714,0.0,0.0,0.0,0.0,125.785714
2023-01-11,80,1,21.714286,0.0,0.0,0.0,0.0,21.714286
2023-01-11,81,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-11,82,1,59.678571,0.0,0.0,0.0,0.0,59.678571
2023-01-11,83,1,122.571429,0.0,2.0,0.0,0.0,124.571429
2023-01-11,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-11,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-12,1,1,1100.160714,0.0,35.0,0.0,0.0,1135.160714
2023-01-12,2,1,736.5,0.0,15.0,0.0,0.0,751.5
2023-01-12,3,1,805.285714,0.0,18.0,0.0,0.0,823.285714
2023-01-12,4,1,875.571429,0.0,21.0,0.0,0.0,896.571429
2023-01-12,5,1,327.803571,0.0,6.0,0.0,0.0,333.803571
2023-01-12,6,1,709.982143,0.0,17.0,0.0,0.0,726.982143
2023-01-12,7,1,418.392857,0.0,7.0,0.0,0.0,425.392857
2023-01-12,8,1,364.339286,0.0,5.0,0.0,0.0,369.339286
2023-01-12,9,1,348.803571,0.0,5.0,0.0,0.0,353.803571
2023-01-12,10,1,347.892857,0.0,12.0,0.0,0.0,359.892857
2023-01-12,11,1,400.482143,0.0,12.0,0.0,0.0,412.482143
2023-01-12,12,1,366.285714,0.0,10.0,0.0,0.0,376.285714
2023-01-12,13,1,318.107143,0.0,6.0,0.0,0.0,324.107143
2023-01-12,14,1,234.464286,0.0,6.0,0.0,0.0,240.464286
2023-01-12,15,1,516.267857,0.0,5.0,0.0,0.0,521.267857
2023-01-12,16,1,162.571429,0.0,0.0,0.0,0.0,162.571429
2023-01-12,17,1,288.267857,0.0,4.0,0.0,0.0,292.267857
2023-01-12,18,1,300.982143,0.0,11.0,0.0,0.0,311.982143
2023-01-12,19,1,257.625,0.0,2.0,0.0,0.0,259.625
2023-01-12,20,1,137.267857,0.0,5.0,0.0,0.0,142.267857
2023-01-12,21,1,425.071429,0.0,8.0,0.0,0.0,433.071429
2023-01-12,22,1,191.464286,0.0,1.0,0.0,0.0,192.464286
2023-01-12,23,1,136.946429,0.0,3.0,0.0,0.0,139.946429
2023-01-12,24,1,333.982143,0.0,7.0,0.0,0.0,340.982143
2023-01-12,25,1,118.142857,0.0,0.0,0.0,0.0,118.142857
2023-01-12,26,1,152.767857,0.0,4.0,0.0,0.0,156.767857
2023-01-12,27,1,410.178571,0.0,7.0,0.0,0.0,417.178571
2023-01-12,28,1,69.589286,0.0,2.0,0.0,0.0,71.589286
2023-01-12,29,1,175.642857,0.0,2.0,0.0,0.0,177.642857
2023-01-12,30,1,272.767857,0.0,4.0,0.0,0.0,276.767857
2023-01-12,31,1,78.678571,0.0,0.0,0.0,0.0,78.678571
2023-01-12,32,1,155.160714,0.0,3.0,0.0,0.0,158.160714
2023-01-12,33,1,209.25,0.0,4.0,0.0,0.0,213.25
2023-01-12,34,1,110.482143,0.0,0.0,0.0,0.0,110.482143
2023-01-12,35,1,77.589286,0.0,3.0,0.0,0.0,80.589286
2023-01-12,36,1,726.678571,0.0,4.0,0.0,0.0,730.678571
2023-01-12,37,1,138.464286,0.0,0.0,0.0,0.0,138.464286
2023-01-12,38,1,198.392857,0.0,5.0,0.0,0.0,203.392857
2023-01-12,39,1,305.571429,0.0,1.0,0.0,0.0,306.571429
2023-01-12,40,1,109.928571,0.0,1.0,0.0,0.0,110.928571
2023-01-12,41,1,481.642857,0.0,1.0,0.0,0.0,482.642857
2023-01-12,42,1,459.107143,0.0,1.0,0.0,0.0,460.107143
2023-01-12,43,1,179.25,0.0,0.0,0.0,0.0,179.25
2023-01-12,44,1,78.0,0.0,0.0,0.0,0.0,78.0
2023-01-12,45,1,416.428571,0.0,4.0,0.0,0.0,420.428571
2023-01-12,46,1,124.178571,0.0,0.0,0.0,0.0,124.178571
2023-01-12,47,1,153.535714,0.0,1.0,0.0,0.0,154.535714
2023-01-12,48,1,124.214286,0.0,0.0,0.0,0.0,124.214286
2023-01-12,49,1,326.428571,0.0,1.0,0.0,0.0,327.428571
2023-01-12,50,1,96.678571,0.0,1.0,0.0,0.0,97.678571
2023-01-12,51,1,287.964286,0.0,1.0,0.0,0.0,288.964286
2023-01-12,52,1,148.5,0.0,1.0,0.0,0.0,149.5
2023-01-12,53,1,357.285714,0.0,1.0,0.0,0.0,358.285714
2023-01-12,54,1,225.25,0.0,0.0,0.0,0.0,225.25
2023-01-12,55,1,99.714286,0.0,1.0,0.0,0.0,100.714286
2023-01-12,56,1,57.107143,0.0,0.0,0.0,0.0,57.107143
2023-01-12,57,1,239.75,0.0,0.0,0.0,0.0,239.75
2023-01-12,58,1,47.428571,0.0,0.0,0.0,0.0,47.428571
2023-01-12,59,1,224.25,0.0,0.0,0.0,0.0,224.25
2023-01-12,60,1,32.178571,0.0,2.0,0.0,0.0,34.178571
2023-01-12,61,1,239.392857,0.0,4.0,0.0,0.0,243.392857
2023-01-12,62,1,73.75,0.0,0.0,0.0,0.0,73.75
2023-01-12,63,1,41.607143,0.0,0.0,0.0,0.0,41.607143
2023-01-12,64,1,90.428571,0.0,0.0,0.0,0.0,90.428571
2023-01-12,65,1,186.892857,0.0,2.0,0.0,0.0,188.892857
