order_id,line_number,order_date,customer_key,product_key,quantity,gross_merchandise_value,promotional_discount,net_merchandise_value,shipping_revenue_allocated,is_promoted,is_first_order,return_rate,fiscal_year
475,1,2023-01-03,311,44,2,12943,0,12943,0.0,False,True,0.062191,2023
475,2,2023-01-03,311,58,2,11383,0,11383,0.0,False,True,0.10742,2023
475,3,2023-01-03,311,24,1,1773,0,1773,0.0,False,True,0.039576,2023
476,1,2023-01-03,146,6,2,8644,0,8644,0.0,False,False,0.084805,2023
477,1,2023-01-03,312,1,1,5753,0,5753,0.0,False,True,0.062191,2023
477,2,2023-01-03,312,10,1,4266,0,4266,0.0,False,True,0.084805,2023
477,3,2023-01-03,312,4,1,4467,0,4467,0.0,False,True,0.084805,2023
478,1,2023-01-03,313,27,1,1686,0,1686,0.763919,False,True,0.039576,2023
478,2,2023-01-03,313,14,2,10956,0,10956,4.964914,False,True,0.084805,2023
479,1,2023-01-03,9213,3,1,5360,0,5360,0.0,False,False,0.062191,2023
479,2,2023-01-03,9213,44,2,12943,0,12943,0.0,False,False,0.062191,2023
479,3,2023-01-03,9213,9,1,5975,0,5975,0.0,False,False,0.062191,2023
480,1,2023-01-03,1944,1,1,5753,0,5753,5.728833,False,False,0.062191,2023
481,1,2023-01-03,19567,4,1,4467,0,4467,0.0,False,False,0.084805,2023
481,2,2023-01-03,19567,37,1,6827,0,6827,0.0,False,False,0.062191,2023
481,3,2023-01-03,19567,27,1,1686,0,1686,0.0,False,False,0.039576,2023
482,1,2023-01-03,43140,24,1,1773,0,1773,5.728833,False,False,0.039576,2023
483,1,2023-01-03,314,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
484,1,2023-01-03,315,4,1,4467,0,4467,5.728833,False,True,0.084805,2023
485,1,2023-01-03,15124,4,1,4467,0,4467,5.728833,False,False,0.084805,2023
486,1,2023-01-03,316,10,1,4266,0,4266,5.728833,False,True,0.084805,2023
487,1,2023-01-03,21885,26,1,3901,0,3901,0.0,False,False,0.084805,2023
488,1,2023-01-03,21066,1,1,5753,0,5753,0.0,False,False,0.062191,2023
488,2,2023-01-03,21066,2,1,5746,0,5746,0.0,False,False,0.084805,2023
489,1,2023-01-03,317,2,2,11492,0,11492,0.0,False,True,0.084805,2023
490,1,2023-01-03,318,49,2,3372,0,3372,5.728833,False,True,0.039576,2023
491,1,2023-01-03,319,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
492,1,2023-01-03,320,18,1,2582,0,2582,0.0,False,True,0.039576,2023
493,1,2023-01-03,321,29,1,4135,0,4135,0.0,False,True,0.084805,2023
493,2,2023-01-03,321,4,2,8935,0,8935,0.0,False,True,0.084805,2023
494,1,2023-01-03,322,24,2,3547,0,3547,0.0,False,True,0.039576,2023
495,1,2023-01-03,323,14,1,5478,0,5478,5.728833,False,True,0.084805,2023
496,1,2023-01-03,324,2,2,11492,0,11492,0.0,False,True,0.084805,2023
497,1,2023-01-03,51181,4,1,4467,0,4467,0.0,False,False,0.084805,2023
497,2,2023-01-03,51181,5,2,13264,0,13264,0.0,False,False,0.062191,2023
498,1,2023-01-03,325,18,1,2582,0,2582,0.0,False,True,0.039576,2023
498,2,2023-01-03,325,8,1,5223,0,5223,0.0,False,True,0.084805,2023
499,1,2023-01-03,326,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
500,1,2023-01-03,23619,37,1,6827,0,6827,0.0,False,False,0.062191,2023
500,2,2023-01-03,23619,23,2,8101,0,8101,0.0,False,False,0.084805,2023
501,1,2023-01-03,27539,5,1,6632,0,6632,0.0,False,False,0.062191,2023
501,2,2023-01-03,27539,36,1,1844,0,1844,0.0,False,False,0.039576,2023
502,1,2023-01-03,327,21,1,1805,0,1805,5.728833,False,True,0.039576,2023
503,1,2023-01-03,328,5,1,6632,0,6632,0.0,False,True,0.062191,2023
503,2,2023-01-03,328,18,1,2582,0,2582,0.0,False,True,0.039576,2023
504,1,2023-01-03,329,33,2,4460,0,4460,0.0,False,True,0.039576,2023
505,1,2023-01-03,39361,1,1,5753,0,5753,0.0,False,False,0.062191,2023
505,2,2023-01-03,39361,7,1,5688,0,5688,0.0,False,False,0.062191,2023
506,1,2023-01-03,330,28,1,4820,0,4820,5.728833,False,True,0.062191,2023
507,1,2023-01-03,331,27,1,1686,0,1686,0.0,False,True,0.039576,2023
507,2,2023-01-03,331,8,1,5223,0,5223,0.0,False,True,0.084805,2023
508,1,2023-01-03,41824,3,2,10719,0,10719,0.0,False,False,0.062191,2023
509,1,2023-01-03,332,3,2,10719,0,10719,0.0,False,True,0.062191,2023
509,2,2023-01-03,332,16,2,13131,0,13131,0.0,False,True,0.062191,2023
510,1,2023-01-03,333,6,1,4322,0,4322,0.0,False,True,0.084805,2023
511,1,2023-01-03,334,20,1,3992,0,3992,0.0,False,True,0.084805,2023
511,2,2023-01-03,334,10,1,4266,0,4266,0.0,False,True,0.084805,2023
512,1,2023-01-03,1019,54,1,5571,0,5571,0.0,False,False,0.10742,2023
512,2,2023-01-03,1019,7,1,5688,0,5688,0.0,False,False,0.062191,2023
513,1,2023-01-03,20975,46,1,7654,0,7654,0.0,False,False,0.10742,2023
514,1,2023-01-03,45754,4,2,8935,0,8935,0.0,False,False,0.084805,2023
514,2,2023-01-03,45754,2,1,5746,0,5746,0.0,False,False,0.084805,2023
515,1,2023-01-04,15658,22,1,5736,0,5736,0.0,False,False,0.062191,2023
516,1,2023-01-04,45804,61,1,1735,0,1735,1.665923,False,False,0.039576,2023
516,2,2023-01-04,45804,24,1,1773,0,1773,1.702654,False,False,0.039576,2023
516,3,2023-01-04,45804,45,1,2458,0,2458,2.360256,False,False,0.039576,2023
517,1,2023-01-04,335,13,1,4984,0,4984,5.728833,False,True,0.062191,2023
518,1,2023-01-04,336,2,1,5746,0,5746,0.0,False,True,0.084805,2023
519,1,2023-01-04,337,3,1,5360,0,5360,0.0,False,True,0.062191,2023
519,2,2023-01-04,337,52,2,13913,0,13913,0.0,False,True,0.062191,2023
519,3,2023-01-04,337,3,1,5360,0,5360,0.0,False,True,0.062191,2023
520,1,2023-01-04,338,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
521,1,2023-01-04,24681,5,1,6632,0,6632,5.728833,False,False,0.062191,2023
522,1,2023-01-04,339,57,1,1956,0,1956,0.0,False,True,0.039576,2023
522,2,2023-01-04,339,8,2,10445,0,10445,0.0,False,True,0.084805,2023
522,3,2023-01-04,339,25,1,5917,0,5917,0.0,False,True,0.062191,2023
523,1,2023-01-04,340,4,2,8935,0,8935,0.0,False,True,0.084805,2023
523,2,2023-01-04,340,1,1,5753,0,5753,0.0,False,True,0.062191,2023
524,1,2023-01-04,341,39,1,2629,0,2629,0.0,False,True,0.039576,2023
525,1,2023-01-04,342,3,2,10719,0,10719,0.0,False,True,0.062191,2023
526,1,2023-01-04,50340,38,1,4577,0,4577,0.0,False,False,0.084805,2023
527,1,2023-01-04,343,5,2,13264,0,13264,0.0,False,True,0.062191,2023
528,1,2023-01-04,37346,4,1,4467,0,4467,5.728833,False,False,0.084805,2023
529,1,2023-01-04,344,24,1,1773,0,1773,5.728833,False,True,0.039576,2023
530,1,2023-01-04,345,56,1,6269,0,6269,0.0,False,True,0.062191,2023
530,2,2023-01-04,345,7,1,5688,0,5688,0.0,False,True,0.062191,2023
531,1,2023-01-04,46520,4,1,4467,0,4467,5.728833,False,False,0.084805,2023
532,1,2023-01-04,6810,2,1,5746,0,5746,0.0,False,False,0.084805,2023
532,2,2023-01-04,6810,8,1,5223,0,5223,0.0,False,False,0.084805,2023
533,1,2023-01-04,346,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
534,1,2023-01-04,13279,33,1,2230,0,2230,0.0,False,False,0.039576,2023
534,2,2023-01-04,13279,30,1,1747,0,1747,0.0,False,False,0.039576,2023
535,1,2023-01-04,347,25,1,5917,0,5917,5.728833,False,True,0.062191,2023
536,1,2023-01-04,348,3,1,5360,0,5360,0.0,False,True,0.062191,2023
536,2,2023-01-04,348,23,1,4050,0,4050,0.0,False,True,0.084805,2023
537,1,2023-01-04,349,15,2,5334,0,5334,0.0,False,True,0.039576,2023
537,2,2023-01-04,349,4,2,8935,0,8935,0.0,False,True,0.084805,2023
537,3,2023-01-04,349,2,1,5746,0,5746,0.0,False,True,0.084805,2023
538,1,2023-01-04,350,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
539,1,2023-01-04,24008,3,1,5360,0,5360,5.728833,False,False,0.062191,2023
540,1,2023-01-04,351,31,1,5363,0,5363,0.0,False,True,0.062191,2023
541,1,2023-01-04,352,1,1,5753,0,5753,0.0,False,True,0.062191,2023
542,1,2023-01-04,10983,30,2,3495,0,3495,0.0,False,False,0.039576,2023
543,1,2023-01-04,40194,49,1,1686,0,1686,5.728833,False,False,0.039576,2023
544,1,2023-01-04,353,2,1,5746,0,5746,0.0,False,True,0.084805,2023
544,2,2023-01-04,353,24,1,1773,0,1773,0.0,False,True,0.039576,2023
545,1,2023-01-04,26544,3,2,10719,0,10719,0.0,False,False,0.062191,2023
546,1,2023-01-04,354,22,1,5736,0,5736,5.728833,False,True,0.062191,2023
547,1,2023-01-04,19087,30,1,1747,0,1747,5.728833,False,False,0.039576,2023
548,1,2023-01-04,8024,1,1,5753,0,5753,5.728833,False,False,0.062191,2023
549,1,2023-01-04,355,3,1,5360,0,5360,0.0,False,True,0.062191,2023
549,2,2023-01-04,355,62,1,4730,0,4730,0.0,False,True,0.084805,2023
550,1,2023-01-04,356,1,2,11507,0,11507,0.0,False,True,0.062191,2023
550,2,2023-01-04,356,5,1,6632,0,6632,0.0,False,True,0.062191,2023
551,1,2023-01-04,357,4,1,4467,0,4467,0.0,False,True,0.084805,2023
552,1,2023-01-04,358,36,1,1844,0,1844,5.728833,False,True,0.039576,2023
553,1,2023-01-04,39284,4,1,4467,0,4467,5.728833,False,False,0.084805,2023
554,1,2023-01-04,359,20,1,3992,0,3992,5.728833,False,True,0.084805,2023
555,1,2023-01-04,360,77,1,5047,0,5047,5.728833,False,True,0.062191,2023
556,1,2023-01-04,361,7,1,5688,0,5688,0.0,False,True,0.062191,2023
556,2,2023-01-04,361,7,1,5688,0,5688,0.0,False,True,0.062191,2023
557,1,2023-01-04,362,43,1,4834,0,4834,0.0,False,True,0.084805,2023
557,2,2023-01-04,362,2,1,5746,0,5746,0.0,False,True,0.084805,2023
558,1,2023-01-04,13858,1,1,5753,0,5753,0.0,False,False,0.062191,2023
558,2,2023-01-04,13858,2,2,11492,0,11492,0.0,False,False,0.084805,2023
558,3,2023-01-04,13858,50,1,8043,0,8043,0.0,False,False,0.10742,2023
559,1,2023-01-04,363,2,1,5746,0,5746,0.0,False,True,0.084805,2023
559,2,2023-01-04,363,47,1,4744,0,4744,0.0,False,True,0.084805,2023
560,1,2023-01-04,364,4,2,8935,0,8935,0.0,False,True,0.084805,2023
560,2,2023-01-04,364,3,2,10719,0,10719,0.0,False,True,0.062191,2023
560,3,2023-01-04,364,33,2,4460,0,4460,0.0,False,True,0.039576,2023
561,1,2023-01-04,365,74,1,3880,0,3880,3.931773,False,True,0.084805,2023
561,2,2023-01-04,365,24,1,1773,0,1773,1.79706,False,True,0.039576,2023
562,1,2023-01-04,366,20,1,3992,0,3992,0.0,False,True,0.084805,2023
562,2,2023-01-04,366,4,2,8935,0,8935,0.0,False,True,0.084805,2023
562,3,2023-01-04,366,1,2,11507,0,11507,0.0,False,True,0.062191,2023
563,1,2023-01-04,31284,2,1,5746,0,5746,5.728833,False,False,0.084805,2023
564,1,2023-01-04,9354,52,1,6957,0,6957,5.728833,False,False,0.062191,2023
565,1,2023-01-04,367,20,1,3992,0,3992,0.0,False,True,0.084805,2023
565,2,2023-01-04,367,8,1,5223,0,5223,0.0,False,True,0.084805,2023
566,1,2023-01-04,368,13,1,4984,0,4984,5.728833,False,True,0.062191,2023
567,1,2023-01-04,369,5,1,6632,0,6632,5.728833,False,True,0.062191,2023
568,1,2023-01-04,370,15,1,2667,0,2667,5.728833,False,True,0.039576,2023
569,1,2023-01-04,46369,2,1,5746,0,5746,0.0,False,False,0.084805,2023
569,2,2023-01-04,46369,33,2,4460,0,4460,0.0,False,False,0.039576,2023
570,1,2023-01-04,371,36,1,1844,0,1844,1.713146,False,True,0.039576,2023
570,2,2023-01-04,371,6,1,4322,0,4322,4.015687,False,True,0.084805,2023
571,1,2023-01-04,372,18,1,2582,0,2582,0.0,False,True,0.039576,2023
572,1,2023-01-04,373,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
573,1,2023-01-04,4017,2,1,5746,0,5746,0.0,False,False,0.084805,2023
573,2,2023-01-04,4017,73,1,5263,0,5263,0.0,False,False,0.10742,2023
574,1,2023-01-04,34970,48,1,6373,0,6373,5.728833,False,False,0.062191,2023
575,1,2023-01-04,21516,1,1,5753,0,5753,0.0,False,False,0.062191,2023
576,1,2023-01-04,12168,11,1,5114,0,5114,0.0,False,False,0.062191,2023
577,1,2023-01-04,374,1,2,11507,0,11507,0.0,False,True,0.062191,2023
577,2,2023-01-04,374,6,2,8644,0,8644,0.0,False,True,0.084805,2023
578,1,2023-01-04,375,15,1,2667,0,2667,0.0,False,True,0.039576,2023
578,2,2023-01-04,375,33,2,4460,0,4460,0.0,False,True,0.039576,2023
578,3,2023-01-04,375,9,2,11951,0,11951,0.0,False,True,0.062191,2023
579,1,2023-01-04,376,7,1,5688,0,5688,5.728833,False,True,0.062191,2023
580,1,2023-01-04,4120,11,1,5114,0,5114,5.728833,False,False,0.062191,2023
581,1,2023-01-04,377,1,2,11507,0,11507,0.0,False,True,0.062191,2023
582,1,2023-01-04,23668,42,1,8149,0,8149,0.0,False,False,0.10742,2023
583,1,2023-01-04,378,43,1,4834,0,4834,4.191229,False,True,0.084805,2023
583,2,2023-01-04,378,24,1,1773,0,1773,1.537604,False,True,0.039576,2023
584,1,2023-01-04,379,20,2,7985,0,7985,0.0,False,True,0.084805,2023
585,1,2023-01-04,380,66,1,6780,0,6780,0.0,False,True,0.062191,2023
585,2,2023-01-04,380,32,1,3866,0,3866,0.0,False,True,0.084805,2023
586,1,2023-01-04,31819,28,1,4820,0,4820,5.728833,False,False,0.062191,2023
587,1,2023-01-04,381,6,1,4322,0,4322,0.0,False,True,0.084805,2023
587,2,2023-01-04,381,2,1,5746,0,5746,0.0,False,True,0.084805,2023
588,1,2023-01-04,382,36,2,3687,0,3687,5.728833,False,True,0.039576,2023
589,1,2023-01-04,383,6,1,4322,0,4322,0.0,False,True,0.084805,2023
590,1,2023-01-04,2956,5,2,13264,0,13264,0.0,False,False,0.062191,2023
590,2,2023-01-04,2956,2,1,5746,0,5746,0.0,False,False,0.084805,2023
590,3,2023-01-04,2956,1,1,5753,0,5753,0.0,False,False,0.062191,2023
591,1,2023-01-04,384,20,1,3992,0,3992,0.0,False,True,0.084805,2023
591,2,2023-01-04,384,1,2,11507,0,11507,0.0,False,True,0.062191,2023
592,1,2023-01-04,385,1,1,5753,0,5753,0.0,False,True,0.062191,2023
593,1,2023-01-04,386,6,1,4322,0,4322,5.728833,False,True,0.084805,2023
594,1,2023-01-04,42067,7,2,11376,0,11376,0.0,False,False,0.062191,2023
595,1,2023-01-04,24768,45,2,4917,0,4917,0.0,False,False,0.039576,2023
595,2,2023-01-04,24768,21,1,1805,0,1805,0.0,False,False,0.039576,2023
596,1,2023-01-04,387,12,1,4830,0,4830,3.796589,False,True,0.084805,2023
596,2,2023-01-04,387,45,1,2458,0,2458,1.932244,False,True,0.039576,2023
597,1,2023-01-04,388,5,1,6632,0,6632,0.0,False,True,0.062191,2023
598,1,2023-01-04,389,33,1,2230,0,2230,0.0,False,True,0.039576,2023
598,2,2023-01-04,389,11,2,10228,0,10228,0.0,False,True,0.062191,2023
598,3,2023-01-04,389,23,1,4050,0,4050,0.0,False,True,0.084805,2023
599,1,2023-01-04,45899,10,1,4266,0,4266,0.0,False,False,0.084805,2023
599,2,2023-01-04,45899,24,1,1773,0,1773,0.0,False,False,0.039576,2023
600,1,2023-01-04,390,7,2,11376,0,11376,0.0,False,True,0.062191,2023
601,1,2023-01-04,18562,2,1,5746,0,5746,0.0,False,False,0.084805,2023
602,1,2023-01-04,18548,4,2,8935,0,8935,0.0,False,False,0.084805,2023
603,1,2023-01-04,391,2,2,11492,0,11492,0.0,False,True,0.084805,2023
603,2,2023-01-04,391,24,1,1773,0,1773,0.0,False,True,0.039576,2023
604,1,2023-01-04,18700,2,1,5746,0,5746,5.728833,False,False,0.084805,2023
605,1,2023-01-04,392,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
606,1,2023-01-04,12658,7,1,5688,0,5688,5.728833,False,False,0.062191,2023
607,1,2023-01-04,393,21,1,1805,0,1805,0.0,False,True,0.039576,2023
607,2,2023-01-04,393,7,1,5688,0,5688,0.0,False,True,0.062191,2023
608,1,2023-01-04,394,18,1,2582,0,2582,0.0,False,True,0.039576,2023
608,2,2023-01-04,394,15,1,2667,0,2667,0.0,False,True,0.039576,2023
609,1,2023-01-04,395,4,1,4467,0,4467,0.0,False,True,0.084805,2023
609,2,2023-01-04,395,9,2,11951,0,11951,0.0,False,True,0.062191,2023
610,1,2023-01-04,396,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
611,1,2023-01-04,397,8,1,5223,0,5223,0.0,False,True,0.084805,2023
612,1,2023-01-04,398,1,1,5753,0,5753,0.0,False,True,0.062191,2023
612,2,2023-01-04,398,17,2,10941,0,10941,0.0,False,True,0.084805,2023
613,1,2023-01-04,399,4,1,4467,0,4467,5.728833,False,True,0.084805,2023
614,1,2023-01-04,32052,8,1,5223,0,5223,5.728833,False,False,0.084805,2023
615,1,2023-01-04,400,1,1,5753,0,5753,0.0,False,True,0.062191,2023
615,2,2023-01-04,400,19,1,5017,0,5017,0.0,False,True,0.062191,2023
616,1,2023-01-04,23485,69,1,5081,0,5081,0.0,False,False,0.062191,2023
616,2,2023-01-04,23485,3,1,5360,0,5360,0.0,False,False,0.062191,2023
617,1,2023-01-04,401,1,2,11507,0,11507,0.0,False,True,0.062191,2023
617,2,2023-01-04,401,4,1,4467,0,4467,0.0,False,True,0.084805,2023
618,1,2023-01-04,14897,9,1,5975,0,5975,0.0,False,False,0.062191,2023
619,1,2023-01-04,402,2,1,5746,0,5746,0.0,False,True,0.084805,2023
619,2,2023-01-04,402,9,2,11951,0,11951,0.0,False,True,0.062191,2023
619,3,2023-01-04,402,6,1,4322,0,4322,0.0,False,True,0.084805,2023
620,1,2023-01-04,403,55,1,5668,0,5668,0.0,False,True,0.084805,2023
621,1,2023-01-04,8192,76,1,6133,0,6133,5.728833,False,False,0.062191,2023
622,1,2023-01-04,404,48,1,6373,0,6373,5.728833,False,True,0.062191,2023
623,1,2023-01-04,17631,27,1,1686,0,1686,5.728833,False,False,0.039576,2023
624,1,2023-01-04,405,3,1,5360,0,5360,0.0,False,True,0.062191,2023
625,1,2023-01-04,406,2,1,5746,0,5746,0.0,False,True,0.084805,2023
626,1,2023-01-04,407,4,1,4467,0,4467,5.728833,False,True,0.084805,2023
627,1,2023-01-04,15173,1,1,5753,0,5753,0.0,False,False,0.062191,2023
627,2,2023-01-04,15173,45,2,4917,0,4917,0.0,False,False,0.039576,2023
628,1,2023-01-04,408,4,1,4467,0,4467,0.0,False,True,0.084805,2023
628,2,2023-01-04,408,5,1,6632,0,6632,0.0,False,True,0.062191,2023
629,1,2023-01-04,409,65,1,5595,0,5595,0.0,False,True,0.084805,2023
630,1,2023-01-04,410,1,1,5753,0,5753,0.0,False,True,0.062191,2023
631,1,2023-01-04,411,2,2,11492,0,11492,0.0,False,True,0.084805,2023
632,1,2023-01-04,412,9,1,5975,0,5975,5.728833,False,True,0.062191,2023
633,1,2023-01-04,413,28,1,4820,0,4820,5.728833,False,True,0.062191,2023
634,1,2023-01-04,414,5,1,6632,0,6632,0.0,False,True,0.062191,2023
635,1,2023-01-04,415,18,1,2582,0,2582,0.0,False,True,0.039576,2023
635,2,2023-01-04,415,25,1,5917,0,5917,0.0,False,True,0.062191,2023
636,1,2023-01-04,24198,3,1,5360,0,5360,1.730324,False,False,0.062191,2023
636,2,2023-01-04,24198,1,1,5753,0,5753,1.857418,False,False,0.062191,2023
636,3,2023-01-04,24198,5,1,6632,0,6632,2.141091,False,False,0.062191,2023
637,1,2023-01-04,5054,30,1,1747,0,1747,0.0,False,False,0.039576,2023
638,1,2023-01-04,416,21,1,1805,0,1805,5.728833,False,True,0.039576,2023
639,1,2023-01-04,10762,6,1,4322,0,4322,5.728833,False,False,0.084805,2023
640,1,2023-01-04,417,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
641,1,2023-01-04,8972,18,2,5163,0,5163,0.0,False,False,0.039576,2023
641,2,2023-01-04,8972,41,1,2682,0,2682,0.0,False,False,0.039576,2023
642,1,2023-01-04,418,10,1,4266,0,4266,0.0,False,True,0.084805,2023
643,1,2023-01-04,419,6,1,4322,0,4322,0.0,False,True,0.084805,2023
643,2,2023-01-04,419,14,1,5478,0,5478,0.0,False,True,0.084805,2023
644,1,2023-01-04,420,1,1,5753,0,5753,0.0,False,True,0.062191,2023
644,2,2023-01-04,420,57,1,1956,0,1956,0.0,False,True,0.039576,2023
645,1,2023-01-04,421,6,1,4322,0,4322,5.728833,False,True,0.084805,2023
646,1,2023-01-04,18012,46,1,7654,0,7654,0.0,False,False,0.10742,2023
647,1,2023-01-04,21401,2,2,11492,0,11492,0.0,False,False,0.084805,2023
648,1,2023-01-04,422,48,2,12746,0,12746,0.0,False,True,0.062191,2023
649,1,2023-01-04,24300,7,1,5688,0,5688,0.0,False,False,0.062191,2023
649,2,2023-01-04,24300,2,1,5746,0,5746,0.0,False,False,0.084805,2023
650,1,2023-01-04,3391,7,1,5688,0,5688,1.909611,False,False,0.062191,2023
650,2,2023-01-04,3391,7,2,11376,0,11376,3.819222,False,False,0.062191,2023
651,1,2023-01-04,13195,33,2,4460,0,4460,5.728833,False,False,0.039576,2023
652,1,2023-01-04,20463,4,1,4467,0,4467,5.728833,False,False,0.084805,2023
653,1,2023-01-04,24052,21,1,1805,0,1805,5.728833,False,False,0.039576,2023
654,1,2023-01-04,38625,26,1,3901,0,3901,5.728833,False,False,0.084805,2023
655,1,2023-01-04,423,2,1,5746,0,5746,4.429334,False,True,0.084805,2023
655,2,2023-01-04,423,27,1,1686,0,1686,1.2995,False,True,0.039576,2023
656,1,2023-01-04,31180,3,2,10719,0,10719,0.0,False,False,0.062191,2023
657,1,2023-01-04,424,22,1,5736,0,5736,0.0,False,True,0.062191,2023
658,1,2023-01-04,425,5,2,13264,0,13264,0.0,False,True,0.062191,2023
659,1,2023-01-04,426,12,1,4830,0,4830,0.0,False,True,0.084805,2023
660,1,2023-01-04,427,21,1,1805,0,1805,1.686036,False,True,0.039576,2023
660,2,2023-01-04,427,68,1,4329,0,4329,4.042798,False,True,0.084805,2023
661,1,2023-01-04,43452,11,1,5114,0,5114,0.0,False,False,0.062191,2023
661,2,2023-01-04,43452,29,2,8271,0,8271,0.0,False,False,0.084805,2023
662,1,2023-01-04,32064,1,1,5753,0,5753,5.728833,False,False,0.062191,2023
663,1,2023-01-04,428,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
664,1,2023-01-04,429,8,1,5223,0,5223,5.728833,False,True,0.084805,2023
665,1,2023-01-04,430,16,2,13131,0,13131,0.0,False,True,0.062191,2023
666,1,2023-01-04,431,23,1,4050,0,4050,5.728833,False,True,0.084805,2023
667,1,2023-01-04,432,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
668,1,2023-01-04,433,1,1,5753,0,5753,0.0,False,True,0.062191,2023
668,2,2023-01-04,433,4,1,4467,0,4467,0.0,False,True,0.084805,2023
669,1,2023-01-04,46804,24,1,1773,0,1773,0.0,False,False,0.039576,2023
670,1,2023-01-04,17716,52,1,6957,0,6957,5.728833,False,False,0.062191,2023
671,1,2023-01-04,34943,27,1,1686,0,1686,0.0,False,False,0.039576,2023
671,2,2023-01-04,34943,36,1,1844,0,1844,0.0,False,False,0.039576,2023
672,1,2023-01-04,434,8,1,5223,0,5223,5.728833,False,True,0.084805,2023
673,1,2023-01-04,435,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
674,1,2023-01-05,436,11,1,5114,0,5114,5.728833,False,True,0.062191,2023
675,1,2023-01-05,27915,10,1,4266,0,4266,0.0,False,False,0.084805,2023
676,1,2023-01-05,437,24,1,1773,0,1773,0.0,False,True,0.039576,2023
677,1,2023-01-05,438,1,2,11507,0,11507,0.0,False,True,0.062191,2023
677,2,2023-01-05,438,71,1,3944,0,3944,0.0,False,True,0.084805,2023
678,1,2023-01-05,439,3,2,10719,0,10719,0.0,False,True,0.062191,2023
679,1,2023-01-05,26923,6,1,4322,0,4322,5.728833,False,False,0.084805,2023
680,1,2023-01-05,22522,2,1,5746,0,5746,0.0,False,False,0.084805,2023
681,1,2023-01-05,7119,48,1,6373,0,6373,0.0,False,False,0.062191,2023
682,1,2023-01-05,440,4,1,4467,0,4467,0.0,False,True,0.084805,2023
682,2,2023-01-05,440,6,1,4322,0,4322,0.0,False,True,0.084805,2023
682,3,2023-01-05,440,4,1,4467,0,4467,0.0,False,True,0.084805,2023
683,1,2023-01-05,3054,18,1,2582,0,2582,5.728833,False,False,0.039576,2023
684,1,2023-01-05,39494,18,1,2582,0,2582,0.0,False,False,0.039576,2023
684,2,2023-01-05,39494,5,2,13264,0,13264,0.0,False,False,0.062191,2023
685,1,2023-01-05,441,20,1,3992,0,3992,5.728833,False,True,0.084805,2023
686,1,2023-01-05,442,39,2,5257,0,5257,5.728833,False,True,0.039576,2023
687,1,2023-01-05,443,57,1,1956,0,1956,0.0,False,True,0.039576,2023
688,1,2023-01-05,23627,16,1,6565,0,6565,5.728833,False,False,0.062191,2023
689,1,2023-01-05,444,1,1,5753,0,5753,2.864417,False,True,0.062191,2023
689,2,2023-01-05,444,1,1,5753,0,5753,2.864417,False,True,0.062191,2023
690,1,2023-01-05,19284,21,1,1805,0,1805,0.0,False,False,0.039576,2023
691,1,2023-01-05,445,9,1,5975,0,5975,0.0,False,True,0.062191,2023
691,2,2023-01-05,445,13,1,4984,0,4984,0.0,False,True,0.062191,2023
691,3,2023-01-05,445,8,1,5223,0,5223,0.0,False,True,0.084805,2023
692,1,2023-01-05,446,4,2,8935,0,8935,0.0,False,True,0.084805,2023
693,1,2023-01-05,1898,5,1,6632,0,6632,5.728833,False,False,0.062191,2023
694,1,2023-01-05,447,24,1,1773,0,1773,0.0,False,True,0.039576,2023
694,2,2023-01-05,447,1,2,11507,0,11507,0.0,False,True,0.062191,2023
694,3,2023-01-05,447,15,1,2667,0,2667,0.0,False,True,0.039576,2023
695,1,2023-01-05,11931,3,2,10719,0,10719,0.0,False,False,0.062191,2023
695,2,2023-01-05,11931,27,1,1686,0,1686,0.0,False,False,0.039576,2023
696,1,2023-01-05,17118,6,1,4322,0,4322,5.728833,False,False,0.084805,2023
697,1,2023-01-05,448,21,1,1805,0,1805,0.0,False,True,0.039576,2023
697,2,2023-01-05,448,8,1,5223,0,5223,0.0,False,True,0.084805,2023
698,1,2023-01-05,2290,6,1,4322,0,4322,5.728833,False,False,0.084805,2023
699,1,2023-01-05,30418,30,1,1747,0,1747,5.728833,False,False,0.039576,2023
700,1,2023-01-05,449,26,1,3901,0,3901,0.0,False,True,0.084805,2023
701,1,2023-01-05,46167,26,1,3901,0,3901,5.728833,False,False,0.084805,2023
702,1,2023-01-05,450,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
703,1,2023-01-05,33980,10,1,4266,0,4266,0.0,False,False,0.084805,2023
704,1,2023-01-05,5291,9,1,5975,0,5975,5.728833,False,False,0.062191,2023
705,1,2023-01-05,451,24,1,1773,0,1773,5.728833,False,True,0.039576,2023
