invoice_id,line_number,account_key,shipment_date,product_key,cartons,units,gross_invoice_amount,deduction_rate,payment_terms_days,realised_dso,fiscal_year,invoice_date,co_op_allowance,markdown_allowance,chargeback,other_deduction,total_deductions,net_revenue,due_date,collection_date
21,10,2,2023-10-10,34,12,157,448929,0.059208,60,65,2023,2023-10-10,11961,7974,45.1861,2126,265.800591,422349,2023-12-09,2023-12-14
21,11,2,2023-10-10,2,10,131,310434,0.059208,60,65,2023,2023-10-10,8271,5514,31.246136,1470,183.800801,292054,2023-12-09,2023-12-14
22,1,2,2023-10-28,25,10,131,319701,0.059208,60,65,2023,2023-10-28,8518,5679,32.178957,1514,189.287981,300773,2023-12-27,2024-01-01
22,2,2,2023-10-28,45,4,52,53126,0.059208,60,65,2023,2023-10-28,1415,944,5.347277,252,31.45457,49980,2023-12-27,2024-01-01
22,3,2,2023-10-28,22,9,118,278910,0.059208,60,65,2023,2023-10-28,7431,4954,28.073204,1321,165.136492,262397,2023-12-27,2024-01-01
22,4,2,2023-10-28,1,10,131,310834,0.059208,60,65,2023,2023-10-28,8282,5521,31.286402,1472,184.037657,292430,2023-12-27,2024-01-01
22,5,2,2023-10-28,24,10,131,95810,0.059208,60,65,2023,2023-10-28,2553,1702,9.643621,454,56.72718,90138,2023-12-27,2024-01-01
22,6,2,2023-10-28,6,4,52,93397,0.059208,60,65,2023,2023-10-28,2488,1659,9.400685,442,55.298145,87867,2023-12-27,2024-01-01
22,7,2,2023-10-28,36,7,92,69728,0.059208,60,65,2023,2023-10-28,1858,1239,7.018301,330,41.284123,65599,2023-12-27,2024-01-01
22,8,2,2023-10-28,49,13,170,118400,0.059208,60,65,2023,2023-10-28,3155,2103,11.917287,561,70.101688,111389,2023-12-27,2024-01-01
22,9,2,2023-10-28,15,8,105,115266,0.059208,60,65,2023,2023-10-28,3071,2047,11.601873,546,68.246311,108441,2023-12-27,2024-01-01
22,10,2,2023-10-28,76,3,39,99411,0.059208,60,65,2023,2023-10-28,2649,1766,10.006011,471,58.85889,93525,2023-12-27,2024-01-01
22,11,2,2023-10-28,42,3,39,132074,0.059208,60,65,2023,2023-10-28,3519,2346,13.293701,626,78.19824,124255,2023-12-27,2024-01-01
22,12,2,2023-10-28,12,7,92,182673,0.059208,60,65,2023,2023-10-28,4867,3245,18.386633,865,108.156665,171858,2023-12-27,2024-01-01
22,13,2,2023-10-28,2,5,65,155217,0.059208,60,65,2023,2023-10-28,4136,2757,15.623068,735,91.9004,146027,2023-12-27,2024-01-01
22,14,2,2023-10-28,4,13,170,313767,0.059208,60,65,2023,2023-10-28,8360,5573,31.581683,1486,185.774606,295190,2023-12-27,2024-01-01
22,15,2,2023-10-28,3,11,144,318521,0.059208,60,65,2023,2023-10-28,8487,5658,32.060173,1509,188.589253,299662,2023-12-27,2024-01-01
22,16,2,2023-10-28,9,8,105,258268,0.059208,60,65,2023,2023-10-28,6881,4587,25.995497,1223,152.914687,242977,2023-12-27,2024-01-01
22,17,2,2023-10-28,16,3,39,106412,0.059208,60,65,2023,2023-10-28,2835,1890,10.71066,504,63.003883,100111,2023-12-27,2024-01-01
22,18,2,2023-10-28,46,8,105,330809,0.059208,60,65,2023,2023-10-28,8814,5876,33.296999,1567,195.864702,311223,2023-12-27,2024-01-01
22,19,2,2023-10-28,48,9,118,309874,0.059208,60,65,2023,2023-10-28,8256,5504,31.189764,1468,183.469201,291527,2023-12-27,2024-01-01
23,1,2,2023-11-19,3,10,131,289565,0.059208,60,65,2023,2023-11-19,7715,5143,29.145612,1372,171.444776,272420,2024-01-18,2024-01-23
23,2,2,2023-11-19,31,6,78,173859,0.059208,60,65,2023,2023-11-19,4632,3088,17.499447,824,102.937923,163565,2024-01-18,2024-01-23
23,3,2,2023-11-19,21,11,144,107298,0.059208,60,65,2023,2023-11-19,2859,1906,10.799916,508,63.528915,100945,2024-01-18,2024-01-23
23,4,2,2023-11-19,29,2,26,44685,0.059208,60,65,2023,2023-11-19,1191,794,4.497672,212,26.456894,42039,2024-01-18,2024-01-23
23,5,2,2023-11-19,1,8,105,248667,0.059208,60,65,2023,2023-11-19,6625,4417,25.029121,1178,147.230126,233944,2024-01-18,2024-01-23
23,6,2,2023-11-19,17,10,131,295565,0.059208,60,65,2023,2023-11-19,7875,5250,29.749596,1400,174.997626,278066,2024-01-18,2024-01-23
23,7,2,2023-11-19,14,2,26,59193,0.059208,60,65,2023,2023-11-19,1577,1051,5.957972,280,35.046897,55688,2024-01-18,2024-01-23
23,8,2,2023-11-19,18,4,52,55793,0.059208,60,65,2023,2023-11-19,1487,991,5.615714,264,33.033615,52489,2024-01-18,2024-01-23
23,9,2,2023-11-19,24,12,157,114972,0.059208,60,65,2023,2023-11-19,3063,2042,11.572345,545,68.072616,108165,2024-01-18,2024-01-23
23,10,2,2023-11-19,10,12,157,276590,0.059208,60,65,2023,2023-11-19,7369,4913,27.839663,1310,163.762724,260214,2024-01-18,2024-01-23
23,11,2,2023-11-19,27,4,52,36431,0.059208,60,65,2023,2023-11-19,971,647,3.666858,173,21.56975,34274,2024-01-18,2024-01-23
23,12,2,2023-11-19,20,9,118,194121,0.059208,60,65,2023,2023-11-19,5172,3448,19.538901,919,114.934714,182628,2024-01-18,2024-01-23
23,13,2,2023-11-19,2,10,131,310434,0.059208,60,65,2023,2023-11-19,8271,5514,31.246136,1470,183.800801,292054,2024-01-18,2024-01-23
23,14,2,2023-11-19,22,12,157,371880,0.059208,60,65,2023,2023-11-19,9908,6605,37.430938,1761,220.18199,349862,2024-01-18,2024-01-23
23,15,2,2023-11-19,33,10,131,120480,0.059208,60,65,2023,2023-11-19,3210,2140,12.126668,571,71.333343,113346,2024-01-18,2024-01-23
23,16,2,2023-11-19,4,12,157,289631,0.059208,60,65,2023,2023-11-19,7717,5145,29.152323,1372,171.484252,272483,2024-01-18,2024-01-23
24,1,2,2023-12-01,19,9,118,243927,0.059208,60,65,2023,2023-12-01,6499,4333,24.551974,1155,144.423374,229484,2024-01-30,2024-02-04
24,2,2,2023-12-01,18,7,92,97637,0.059208,60,65,2023,2023-12-01,2601,1734,9.8275,462,57.808826,91856,2024-01-30,2024-02-04
24,3,2,2023-12-01,11,6,78,165778,0.059208,60,65,2023,2023-12-01,4417,2945,16.686081,785,98.153417,155963,2024-01-30,2024-02-04
24,4,2,2023-12-01,77,6,78,163618,0.059208,60,65,2023,2023-12-01,4359,2906,16.468646,775,96.874391,153930,2024-01-30,2024-02-04
24,5,2,2023-12-01,3,13,170,376434,0.059208,60,65,2023,2023-12-01,10030,6686,37.889295,1783,222.878209,354146,2024-01-30,2024-02-04
24,6,2,2023-12-01,30,11,144,103851,0.059208,60,65,2023,2023-12-01,2767,1845,10.45296,492,61.488,97702,2024-01-30,2024-02-04
24,7,2,2023-12-01,2,4,52,124173,0.059208,60,65,2023,2023-12-01,3308,2206,12.498454,588,73.52032,116821,2024-01-30,2024-02-04
24,8,2,2023-12-01,23,12,157,262589,0.059208,60,65,2023,2023-12-01,6996,4664,26.430366,1244,155.472739,247041,2024-01-30,2024-02-04
24,9,2,2023-12-01,4,13,170,313767,0.059208,60,65,2023,2023-12-01,8360,5573,31.581683,1486,185.774606,295190,2024-01-30,2024-02-04
25,1,3,2023-01-17,9,10,104,257167,0.052388,60,65,2023,2023-01-17,6063,4042,22.903304,1078,134.725319,243694,2023-03-18,2023-03-23
25,2,3,2023-01-17,11,9,94,198085,0.052388,60,65,2023,2023-01-17,4670,3113,17.641504,830,103.773554,187708,2023-03-18,2023-03-23
25,3,3,2023-01-17,4,13,135,249944,0.052388,60,65,2023,2023-01-17,5892,3928,22.260006,1048,130.941212,236850,2023-03-18,2023-03-23
25,4,3,2023-01-17,42,3,31,105209,0.052388,60,65,2023,2023-01-17,2480,1654,9.369921,441,55.11718,99697,2023-03-18,2023-03-23
25,5,3,2023-01-17,26,3,31,50366,0.052388,60,65,2023,2023-01-17,1187,792,4.485585,211,26.385795,47727,2023-03-18,2023-03-23
25,6,3,2023-01-17,22,5,52,123432,0.052388,60,65,2023,2023-01-17,2910,1940,10.992829,517,64.663701,116965,2023-03-18,2023-03-23
25,7,3,2023-01-17,1,11,115,272367,0.052388,60,65,2023,2023-01-17,6421,4281,24.257068,1142,142.688637,258099,2023-03-18,2023-03-23
25,8,3,2023-01-17,36,2,21,15870,0.052388,60,65,2023,2023-01-17,374,249,1.413364,67,8.313904,15038,2023-03-18,2023-03-23
25,9,3,2023-01-17,27,4,42,29020,0.052388,60,65,2023,2023-01-17,684,456,2.584545,122,15.203204,27500,2023-03-18,2023-03-23
25,10,3,2023-01-17,6,5,52,92999,0.052388,60,65,2023,2023-01-17,2192,1462,8.282463,390,48.72037,88127,2023-03-18,2023-03-23
25,11,3,2023-01-17,12,6,62,124728,0.052388,60,65,2023,2023-01-17,2940,1960,11.108244,523,65.342614,118193,2023-03-18,2023-03-23
25,12,3,2023-01-17,13,9,94,193066,0.052388,60,65,2023,2023-01-17,4551,3034,17.194507,809,101.144157,182952,2023-03-18,2023-03-23
26,1,3,2023-02-04,2,2,21,49458,0.052388,60,65,2023,2023-02-04,1166,777,4.4047,207,25.909999,46867,2023-04-05,2023-04-10
26,2,3,2023-02-04,6,11,115,204597,0.052388,60,65,2023,2023-02-04,4823,3216,18.221419,857,107.184815,193878,2023-04-05,2023-04-10
26,3,3,2023-02-04,4,8,83,153811,0.052388,60,65,2023,2023-02-04,3626,2417,13.698465,645,80.579208,145754,2023-04-05,2023-04-10
26,4,3,2023-02-04,7,8,83,195833,0.052388,60,65,2023,2023-02-04,4617,3078,17.440947,821,102.593803,185574,2023-04-05,2023-04-10
26,5,3,2023-02-04,41,5,52,57706,0.052388,60,65,2023,2023-02-04,1360,907,5.13929,242,30.231115,54683,2023-04-05,2023-04-10
26,6,3,2023-02-04,15,12,125,137729,0.052388,60,65,2023,2023-02-04,3247,2165,12.266181,577,72.154006,130514,2023-04-05,2023-04-10
26,7,3,2023-02-04,12,12,125,249455,0.052388,60,65,2023,2023-02-04,5881,3921,22.216489,1045,130.685229,236387,2023-04-05,2023-04-10
26,8,3,2023-02-04,21,5,52,38851,0.052388,60,65,2023,2023-02-04,916,611,3.460092,163,20.353484,36816,2023-04-05,2023-04-10
26,9,3,2023-02-04,1,4,42,99043,0.052388,60,65,2023,2023-02-04,2335,1557,8.820752,415,51.886777,93854,2023-04-05,2023-04-10
26,10,3,2023-02-04,32,7,73,116479,0.052388,60,65,2023,2023-02-04,2746,1831,10.373655,488,61.021499,110377,2023-04-05,2023-04-10
27,1,3,2023-03-29,1,4,42,99043,0.052388,60,65,2023,2023-03-29,2335,1557,8.820752,415,51.886777,93854,2023-05-28,2023-06-02
27,2,3,2023-03-29,4,9,94,173038,0.052388,60,65,2023,2023-03-29,4079,2720,15.410773,725,90.651609,163973,2023-05-28,2023-06-02
27,3,3,2023-03-29,30,4,42,30082,0.052388,60,65,2023,2023-03-29,709,473,2.679147,126,15.75969,28506,2023-05-28,2023-06-02
27,4,3,2023-03-29,5,10,104,285422,0.052388,60,65,2023,2023-03-29,6729,4486,25.419735,1196,149.527853,270469,2023-05-28,2023-06-02
27,5,3,2023-03-29,7,12,125,293750,0.052388,60,65,2023,2023-03-29,6925,4617,26.16142,1231,153.890705,278361,2023-05-28,2023-06-02
27,6,3,2023-03-29,12,6,62,124728,0.052388,60,65,2023,2023-03-29,2940,1960,11.108244,523,65.342614,118193,2023-05-28,2023-06-02
27,7,3,2023-03-29,69,12,125,262393,0.052388,60,65,2023,2023-03-29,6186,4124,23.368749,1100,137.463231,248647,2023-05-28,2023-06-02
27,8,3,2023-03-29,6,2,21,37199,0.052388,60,65,2023,2023-03-29,877,585,3.312985,156,19.488148,35251,2023-05-28,2023-06-02
27,9,3,2023-03-29,13,12,125,257422,0.052388,60,65,2023,2023-03-29,6069,4046,22.926009,1079,134.858875,243936,2023-05-28,2023-06-02
27,10,3,2023-03-29,39,7,73,79190,0.052388,60,65,2023,2023-03-29,1867,1245,7.052628,332,41.486049,75041,2023-05-28,2023-06-02
28,1,3,2023-04-18,6,8,83,148798,0.052388,60,65,2023,2023-04-18,3508,2339,13.251941,624,77.952593,141002,2023-06-17,2023-06-22
28,2,3,2023-04-18,15,2,21,22955,0.052388,60,65,2023,2023-04-18,541,361,2.044364,96,12.025668,21752,2023-06-17,2023-06-22
28,3,3,2023-04-18,5,5,52,142711,0.052388,60,65,2023,2023-04-18,3364,2243,12.709867,598,74.763926,135235,2023-06-17,2023-06-22
28,4,3,2023-04-18,24,6,62,45793,0.052388,60,65,2023,2023-04-18,1080,720,4.078321,192,23.990122,43394,2023-06-17,2023-06-22
28,5,3,2023-04-18,16,5,52,141277,0.052388,60,65,2023,2023-04-18,3331,2220,12.582154,592,74.01267,133876,2023-06-17,2023-06-22
28,6,3,2023-04-18,19,7,73,151129,0.052388,60,65,2023,2023-04-18,3563,2375,13.459594,633,79.17408,143212,2023-06-17,2023-06-22
28,7,3,2023-04-18,12,10,104,207879,0.052388,60,65,2023,2023-04-18,4901,3267,18.513741,871,108.904357,196989,2023-06-17,2023-06-22
28,8,3,2023-04-18,8,7,73,157338,0.052388,60,65,2023,2023-04-18,3709,2473,14.012546,659,82.426742,149095,2023-06-17,2023-06-22
28,9,3,2023-04-18,43,3,31,62412,0.052388,60,65,2023,2023-04-18,1471,981,5.558379,262,32.696349,59142,2023-06-17,2023-06-22
28,10,3,2023-04-18,17,6,62,141266,0.052388,60,65,2023,2023-04-18,3330,2220,12.581208,592,74.007105,133866,2023-06-17,2023-06-22
28,11,3,2023-04-18,2,7,73,173102,0.052388,60,65,2023,2023-04-18,4081,2721,15.41645,725,90.684998,164033,2023-06-17,2023-06-22
28,12,3,2023-04-18,4,2,21,38453,0.052388,60,65,2023,2023-04-18,907,604,3.424616,161,20.144802,36438,2023-06-17,2023-06-22
28,13,3,2023-04-18,78,2,21,53314,0.052388,60,65,2023,2023-04-18,1257,838,4.748108,223,27.930044,50521,2023-06-17,2023-06-22
28,14,3,2023-04-18,70,13,135,420762,0.052388,60,65,2023,2023-04-18,9919,6613,37.47306,1763,220.429765,398719,2023-06-17,2023-06-22
28,15,3,2023-04-18,7,2,21,48958,0.052388,60,65,2023,2023-04-18,1154,769,4.360237,205,25.648451,46394,2023-06-17,2023-06-22
28,16,3,2023-04-18,41,10,104,115412,0.052388,60,65,2023,2023-04-18,2721,1814,10.278579,484,60.46223,109365,2023-06-17,2023-06-22
28,17,3,2023-04-18,35,4,42,86827,0.052388,60,65,2023,2023-04-18,2047,1365,7.732821,364,45.487185,82278,2023-06-17,2023-06-22
28,18,3,2023-04-18,82,4,42,84660,0.052388,60,65,2023,2023-04-18,1996,1331,7.539832,355,44.351953,80225,2023-06-17,2023-06-22
28,19,3,2023-04-18,31,3,31,69247,0.052388,60,65,2023,2023-04-18,1632,1088,6.167147,290,36.277338,65619,2023-06-17,2023-06-22
28,20,3,2023-04-18,1,9,94,222846,0.052388,60,65,2023,2023-04-18,5254,3502,19.846692,934,116.745248,211172,2023-06-17,2023-06-22
28,21,3,2023-04-18,25,12,125,305605,0.052388,60,65,2023,2023-04-18,7205,4803,27.217186,1281,160.101091,289595,2023-06-17,2023-06-22
28,22,3,2023-04-18,20,8,83,137453,0.052388,60,65,2023,2023-04-18,3240,2160,12.241584,576,72.009319,130252,2023-06-17,2023-06-22
28,23,3,2023-04-18,9,3,31,77150,0.052388,60,65,2023,2023-04-18,1819,1213,6.870991,323,40.417596,73108,2023-06-17,2023-06-22
29,1,3,2023-04-22,6,6,62,111598,0.052388,60,65,2023,2023-04-22,2631,1754,9.938956,468,58.464444,105752,2023-06-21,2023-06-26
29,2,3,2023-04-22,2,12,125,296746,0.052388,60,65,2023,2023-04-22,6996,4664,26.428199,1244,155.459996,281200,2023-06-21,2023-06-26
29,3,3,2023-04-22,27,8,83,58040,0.052388,60,65,2023,2023-04-22,1368,912,5.169089,243,30.406408,55000,2023-06-21,2023-06-26
29,4,3,2023-04-22,17,4,42,94178,0.052388,60,65,2023,2023-04-22,2220,1480,8.387472,395,49.33807,89244,2023-06-21,2023-06-26
29,5,3,2023-04-22,36,3,31,23805,0.052388,60,65,2023,2023-04-22,561,374,2.120046,100,12.470857,22558,2023-06-21,2023-06-26
29,6,3,2023-04-22,1,6,62,148564,0.052388,60,65,2023,2023-04-22,3502,2335,13.231128,623,77.830166,140781,2023-06-21,2023-06-26
29,7,3,2023-04-22,8,7,73,157338,0.052388,60,65,2023,2023-04-22,3709,2473,14.012546,659,82.426742,149095,2023-06-21,2023-06-26
29,8,3,2023-04-22,34,10,104,298010,0.052388,60,65,2023,2023-04-22,7025,4684,26.540776,1249,156.122215,282398,2023-06-21,2023-06-26
29,9,3,2023-04-22,40,9,94,261134,0.052388,60,65,2023,2023-04-22,6156,4104,23.256645,1094,136.803795,247454,2023-06-21,2023-06-26
29,10,3,2023-04-22,30,10,104,75206,0.052388,60,65,2023,2023-04-22,1773,1182,6.697868,315,39.399226,71266,2023-06-21,2023-06-26
29,11,3,2023-04-22,3,12,125,276797,0.052388,60,65,2023,2023-04-22,6525,4350,24.651561,1160,145.009184,262296,2023-06-21,2023-06-26
29,12,3,2023-04-22,12,8,83,166303,0.052388,60,65,2023,2023-04-22,3921,2614,14.810993,697,87.123486,157591,2023-06-21,2023-06-26
29,13,3,2023-04-22,18,5,52,55555,0.052388,60,65,2023,2023-04-22,1310,873,4.947719,233,29.10423,52644,2023-06-21,2023-06-26
29,14,3,2023-04-22,16,4,42,113022,0.052388,60,65,2023,2023-04-22,2664,1776,10.065723,474,59.210136,107101,2023-06-21,2023-06-26
30,1,3,2023-07-19,1,3,31,74282,0.052388,60,65,2023,2023-07-19,1751,1167,6.615564,311,38.915083,70391,2023-09-17,2023-09-22
30,2,3,2023-07-19,15,13,135,149207,0.052388,60,65,2023,2023-07-19,3518,2345,13.288363,625,78.16684,141390,2023-09-17,2023-09-22
30,3,3,2023-07-19,30,3,31,22562,0.052388,60,65,2023,2023-07-19,532,355,2.009361,95,11.819768,21380,2023-09-17,2023-09-22
30,4,3,2023-07-19,3,12,125,276797,0.052388,60,65,2023,2023-07-19,6525,4350,24.651561,1160,145.009184,262296,2023-09-17,2023-09-22
30,5,3,2023-07-19,44,5,52,139259,0.052388,60,65,2023,2023-07-19,3283,2189,12.402409,584,72.955346,131963,2023-09-17,2023-09-22
30,6,3,2023-07-19,4,7,73,134585,0.052388,60,65,2023,2023-07-19,3173,2115,11.986157,564,70.506807,127534,2023-09-17,2023-09-22
30,7,3,2023-07-19,21,4,42,31081,0.052388,60,65,2023,2023-07-19,733,488,2.768074,130,16.282787,29453,2023-09-17,2023-09-22
30,8,3,2023-07-19,24,5,52,38161,0.052388,60,65,2023,2023-07-19,900,600,3.398601,160,19.991768,36162,2023-09-17,2023-09-22
30,9,3,2023-07-19,8,7,73,157338,0.052388,60,65,2023,2023-07-19,3709,2473,14.012546,659,82.426742,149095,2023-09-17,2023-09-22
30,10,3,2023-07-19,13,13,135,278874,0.052388,60,65,2023,2023-07-19,6574,4383,24.83651,1169,146.097115,264264,2023-09-17,2023-09-22
30,11,3,2023-07-19,6,3,31,55799,0.052388,60,65,2023,2023-07-19,1315,877,4.969478,234,29.232222,52876,2023-09-17,2023-09-22
31,1,3,2023-08-14,65,4,42,96323,0.052388,60,65,2023,2023-08-14,2271,1514,8.578569,404,50.462172,91277,2023-10-13,2023-10-18
31,2,3,2023-08-14,8,2,21,44954,0.052388,60,65,2023,2023-08-14,1060,707,4.003585,188,23.550498,42599,2023-10-13,2023-10-18
31,3,3,2023-08-14,39,9,94,101815,0.052388,60,65,2023,2023-08-14,2400,1600,9.067665,427,53.339206,96481,2023-10-13,2023-10-18
31,4,3,2023-08-14,9,8,83,205733,0.052388,60,65,2023,2023-08-14,4850,3233,18.322643,862,107.780255,194955,2023-10-13,2023-10-18
31,5,3,2023-08-14,6,11,115,204597,0.052388,60,65,2023,2023-08-14,4823,3216,18.221419,857,107.184815,193878,2023-10-13,2023-10-18
31,6,3,2023-08-14,2,3,31,74186,0.052388,60,65,2023,2023-08-14,1749,1166,6.60705,311,38.864999,70300,2023-10-13,2023-10-18
31,7,3,2023-08-14,22,11,115,271549,0.052388,60,65,2023,2023-08-14,6402,4268,24.184224,1138,142.260142,257323,2023-10-13,2023-10-18
31,8,3,2023-08-14,21,4,42,31081,0.052388,60,65,2023,2023-08-14,733,488,2.768074,130,16.282787,29453,2023-10-13,2023-10-18
32,1,3,2023-11-07,29,5,52,88989,0.052388,60,65,2023,2023-11-07,2098,1399,7.925338,373,46.619635,84327,2024-01-06,2024-01-11
32,2,3,2023-11-07,2,9,94,222559,0.052388,60,65,2023,2023-11-07,5247,3498,19.821149,933,116.594997,210900,2024-01-06,2024-01-11
32,3,3,2023-11-07,1,9,94,222846,0.052388,60,65,2023,2023-11-07,5254,3502,19.846692,934,116.745248,211172,2024-01-06,2024-01-11
32,4,3,2023-11-07,24,2,21,15264,0.052388,60,65,2023,2023-11-07,360,240,1.35944,64,7.996707,14465,2024-01-06,2024-01-11
32,5,3,2023-11-07,16,3,31,84766,0.052388,60,65,2023,2023-11-07,1998,1332,7.549292,355,44.407602,80326,2024-01-06,2024-01-11
32,6,3,2023-11-07,12,9,94,187091,0.052388,60,65,2023,2023-11-07,4411,2940,16.662367,784,98.013921,177290,2024-01-06,2024-01-11
32,7,3,2023-11-07,39,6,62,67877,0.052388,60,65,2023,2023-11-07,1600,1067,6.04511,284,35.559471,64321,2024-01-06,2024-01-11
32,8,3,2023-11-07,57,6,62,50509,0.052388,60,65,2023,2023-11-07,1191,794,4.498357,212,26.460921,47863,2024-01-06,2024-01-11
32,9,3,2023-11-07,22,9,94,222177,0.052388,60,65,2023,2023-11-07,5238,3492,19.787093,931,116.394662,210537,2024-01-06,2024-01-11
32,10,3,2023-11-07,27,6,62,43530,0.052388,60,65,2023,2023-11-07,1026,684,3.876817,182,22.804806,41250,2024-01-06,2024-01-11
32,11,3,2023-11-07,67,3,31,97290,0.052388,60,65,2023,2023-11-07,2294,1529,8.664658,408,50.968575,92193,2024-01-06,2024-01-11
32,12,3,2023-11-07,6,10,104,185997,0.052388,60,65,2023,2023-11-07,4385,2923,16.564926,780,97.440741,176253,2024-01-06,2024-01-11
32,13,3,2023-11-07,84,12,125,368319,0.052388,60,65,2023,2023-11-07,8683,5789,32.802527,1544,192.956039,349023,2024-01-06,2024-01-11
32,14,3,2023-11-07,30,3,31,22562,0.052388,60,65,2023,2023-11-07,532,355,2.009361,95,11.819768,21380,2024-01-06,2024-01-11
32,15,3,2023-11-07,7,10,104,244792,0.052388,60,65,2023,2023-11-07,5771,3847,21.801183,1026,128.242254,231968,2024-01-06,2024-01-11
32,16,3,2023-11-07,5,3,31,85627,0.052388,60,65,2023,2023-11-07,2019,1346,7.62592,359,44.858356,81141,2024-01-06,2024-01-11
32,17,3,2023-11-07,4,3,31,57679,0.052388,60,65,2023,2023-11-07,1360,907,5.136924,242,30.217203,54658,2024-01-06,2024-01-11
32,18,3,2023-11-07,15,10,104,114774,0.052388,60,65,2023,2023-11-07,2706,1804,10.221818,481,60.128338,108762,2024-01-06,2024-01-11
32,19,3,2023-11-07,3,4,42,92266,0.052388,60,65,2023,2023-11-07,2175,1450,8.217187,387,48.336395,87432,2024-01-06,2024-01-11
32,20,3,2023-11-07,51,10,104,180474,0.052388,60,65,2023,2023-11-07,4255,2836,16.072992,756,94.547012,171019,2024-01-06,2024-01-11
32,21,3,2023-11-07,11,7,73,154066,0.052388,60,65,2023,2023-11-07,3632,2421,13.72117,646,80.712764,145995,2024-01-06,2024-01-11
32,22,3,2023-11-07,41,5,52,57706,0.052388,60,65,2023,2023-11-07,1360,907,5.13929,242,30.231115,54683,2024-01-06,2024-01-11
32,23,3,2023-11-07,68,13,135,242211,0.052388,60,65,2023,2023-11-07,5710,3807,21.571299,1015,126.889992,229522,2024-01-06,2024-01-11
33,1,3,2023-11-11,4,8,83,153811,0.052388,60,65,2023,2023-11-11,3626,2417,13.698465,645,80.579208,145754,2024-01-10,2024-01-15
33,2,3,2023-11-11,47,9,94,183745,0.052388,60,65,2023,2023-11-11,4332,2888,16.364368,770,96.26099,174119,2024-01-10,2024-01-15
33,3,3,2023-11-11,2,4,42,98915,0.052388,60,65,2023,2023-11-11,2332,1555,8.8094,415,51.819999,93733,2024-01-10,2024-01-15
33,4,3,2023-11-11,36,4,42,31740,0.052388,60,65,2023,2023-11-11,748,499,2.826728,133,16.627809,30077,2024-01-10,2024-01-15
33,5,3,2023-11-11,11,8,83,176076,0.052388,60,65,2023,2023-11-11,4151,2767,15.681337,738,92.243159,166852,2024-01-10,2024-01-15
33,6,3,2023-11-11,23,9,94,156881,0.052388,60,65,2023,2023-11-11,3698,2466,13.971867,657,82.187453,148663,2024-01-10,2024-01-15
33,7,3,2023-11-11,6,5,52,92999,0.052388,60,65,2023,2023-11-11,2192,1462,8.282463,390,48.72037,88127,2024-01-10,2024-01-15
33,8,3,2023-11-11,1,13,135,321889,0.052388,60,65,2023,2023-11-11,7588,5059,28.667444,1349,168.632025,305026,2024-01-10,2024-01-15
33,9,3,2023-11-11,19,2,21,43180,0.052388,60,65,2023,2023-11-11,1018,679,3.845598,181,22.621166,40918,2024-01-10,2024-01-15
33,10,3,2023-11-11,26,5,52,83943,0.052388,60,65,2023,2023-11-11,1979,1319,7.475975,352,43.976325,79545,2024-01-10,2024-01-15
33,11,3,2023-11-11,3,13,135,299863,0.052388,60,65,2023,2023-11-11,7069,4713,26.705858,1257,157.093283,284154,2024-01-10,2024-01-15
33,12,3,2023-11-11,10,13,135,238689,0.052388,60,65,2023,2023-11-11,5627,3751,21.257691,1000,125.045241,226185,2024-01-10,2024-01-15
33,13,3,2023-11-11,30,13,135,97768,0.052388,60,65,2023,2023-11-11,2305,1537,8.707229,410,51.218994,92646,2024-01-10,2024-01-15
33,14,3,2023-11-11,15,7,73,80342,0.052388,60,65,2023,2023-11-11,1894,1263,7.155272,337,42.089837,76133,2024-01-10,2024-01-15
33,15,3,2023-11-11,57,3,31,25255,0.052388,60,65,2023,2023-11-11,595,397,2.249178,106,13.23046,23932,2024-01-10,2024-01-15
33,16,3,2023-11-11,7,12,125,293750,0.052388,60,65,2023,2023-11-11,6925,4617,26.16142,1231,153.890705,278361,2024-01-10,2024-01-15
34,1,3,2023-11-13,4,3,31,57679,0.052388,60,65,2023,2023-11-13,1360,907,5.136924,242,30.217203,54658,2024-01-12,2024-01-17
34,2,3,2023-11-13,6,5,52,92999,0.052388,60,65,2023,2023-11-13,2192,1462,8.282463,390,48.72037,88127,2024-01-12,2024-01-17
34,3,3,2023-11-13,29,12,125,213573,0.052388,60,65,2023,2023-11-13,5035,3357,19.020811,895,111.887123,202384,2024-01-12,2024-01-17
34,4,3,2023-11-13,47,10,104,204161,0.052388,60,65,2023,2023-11-13,4813,3209,18.182631,856,106.956655,193466,2024-01-12,2024-01-17
34,5,3,2023-11-13,3,7,73,161465,0.052388,60,65,2023,2023-11-13,3806,2538,14.380077,677,84.588691,153006,2024-01-12,2024-01-17
34,6,3,2023-11-13,15,10,104,114774,0.052388,60,65,2023,2023-11-13,2706,1804,10.221818,481,60.128338,108762,2024-01-12,2024-01-17
34,7,3,2023-11-13,22,9,94,222177,0.052388,60,65,2023,2023-11-13,5238,3492,19.787093,931,116.394662,210537,2024-01-12,2024-01-17
34,8,3,2023-11-13,42,8,83,280557,0.052388,60,65,2023,2023-11-13,6614,4409,24.986455,1176,146.979146,265859,2024-01-12,2024-01-17
34,9,3,2023-11-13,14,6,62,141458,0.052388,60,65,2023,2023-11-13,3335,2223,12.598236,593,74.107273,134047,2024-01-12,2024-01-17
